TradingDay,InnerCode,ClosePrice
2011/1/10 0:00,4982,3407.419
2011/1/11 0:00,3145,3124.922
2011/1/11 0:00,4982,3415.995
2011/1/12 0:00,3145,3142.337
2011/1/12 0:00,4982,3435.406
2011/1/13 0:00,3145,3141.284
2011/1/13 0:00,4982,3433.272
2011/1/14 0:00,3145,3091.862
2011/1/14 0:00,4982,3374.085
2011/1/17 0:00,3145,2974.35
2011/1/17 0:00,4982,3241.319
2011/1/18 0:00,3145,2977.648
2011/1/18 0:00,4982,3247.186
2011/1/19 0:00,3145,3044.851
2011/1/19 0:00,4982,3321.742
2011/1/20 0:00,3145,2944.713
2011/1/20 0:00,4982,3209.491
2011/1/21 0:00,3145,2983.456
2011/1/21 0:00,4982,3246.065
2011/1/24 0:00,3145,2954.232
2011/1/24 0:00,4982,3202.247
2011/1/25 0:00,3145,2938.654
2011/1/25 0:00,4982,3179.058
2011/1/26 0:00,3145,2978.431
2011/1/26 0:00,4982,3226.66
2011/1/27 0:00,3145,3026.466
2011/1/27 0:00,4982,3279.935
2011/1/28 0:00,3145,3036.735
2011/1/28 0:00,4982,3296.747
2011/1/31 0:00,3145,3076.508
2011/1/31 0:00,4982,3340.507
2011/2/1 0:00,3145,3077.283
2011/2/1 0:00,4982,3344.85
2011/2/9 0:00,3145,3040.949
2011/2/9 0:00,4982,3311.739
2011/2/10 0:00,3145,3104.163
2011/2/10 0:00,4982,3385.949
2011/2/11 0:00,3145,3120.956
2011/2/11 0:00,4982,3409.404
2011/2/14 0:00,3145,3219.143
2011/2/14 0:00,4982,3504.415
2011/2/15 0:00,3145,3217.671
2011/2/15 0:00,4982,3502.703
2011/2/16 0:00,3145,3248.527
2011/2/16 0:00,4982,3543.141
2011/2/17 0:00,3145,3245.907
2011/2/17 0:00,4982,3547.608
2011/2/18 0:00,3145,3211.876
2011/2/18 0:00,4982,3511.591
2011/2/21 0:00,3145,3257.908
2011/2/21 0:00,4982,3567.706
2011/2/22 0:00,3145,3163.578
2011/2/22 0:00,4982,3466.818
2011/2/23 0:00,3145,3174.742
2011/2/23 0:00,4982,3488.85
2011/2/24 0:00,3145,3190.935
2011/2/24 0:00,4982,3511.033
2011/2/25 0:00,3145,3197.617
2011/2/25 0:00,4982,3517.356
2011/2/28 0:00,3145,3239.559
2011/2/28 0:00,4982,3562.813
2011/3/1 0:00,3145,3254.893
2011/3/1 0:00,4982,3580.264
2011/3/2 0:00,3145,3243.298
2011/3/2 0:00,4982,3568.367
2011/3/3 0:00,3145,3221.718
2011/3/3 0:00,4982,3532.24
2011/3/4 0:00,3145,3270.666
2011/3/4 0:00,4982,3582.602
2011/3/7 0:00,3145,3334.51
2011/3/7 0:00,4982,3647.201
2011/3/8 0:00,3145,3337.457
2011/3/8 0:00,4982,3654.749
2011/3/9 0:00,3145,3338.858
2011/3/9 0:00,4982,3658.822
2011/3/10 0:00,3145,3280.259
2011/3/10 0:00,4982,3604.594
2011/3/11 0:00,3145,3247.376
2011/3/11 0:00,4982,3577.486
2011/3/14 0:00,3145,3262.92
2011/3/14 0:00,4982,3599.451
2011/3/15 0:00,3145,3203.961
2011/3/15 0:00,4982,3541.022
2011/3/16 0:00,3145,3248.195
2011/3/16 0:00,4982,3589.378
2011/3/17 0:00,3145,3197.1
2011/3/17 0:00,4982,3530.384
2011/3/18 0:00,3145,3215.685
2011/3/18 0:00,4982,3549.611
2011/3/21 0:00,3145,3207.11
2011/3/21 0:00,4982,3535.028
2011/3/22 0:00,3145,3222.961
2011/3/22 0:00,4982,3547.707
2011/3/23 0:00,3145,3264.926
2011/3/23 0:00,4982,3594.523
2011/3/24 0:00,3145,3251.361
2011/3/24 0:00,4982,3586.25
2011/3/25 0:00,3145,3294.484
2011/3/25 0:00,4982,3629.014
2011/3/28 0:00,3145,3290.571
2011/3/28 0:00,4982,3623.459
2011/3/29 0:00,3145,3257.979
2011/3/29 0:00,4982,3580.618
2011/3/30 0:00,3145,3256.08
2011/3/30 0:00,4982,3570.311
2011/3/31 0:00,3145,3223.288
2011/3/31 0:00,4982,3531.879
2011/4/1 0:00,3145,3272.729
2011/4/1 0:00,4982,3583.788
2011/4/6 0:00,3145,3311.067
2011/4/6 0:00,4982,3613.228
2011/4/7 0:00,3145,3324.419
2011/4/7 0:00,4982,3629.967
2011/4/8 0:00,3145,3353.358
2011/4/8 0:00,4982,3664.342
2011/4/11 0:00,3145,3333.427
2011/4/11 0:00,4982,3640.48
2011/4/12 0:00,3145,3326.771
2011/4/12 0:00,4982,3636.513
2011/4/13 0:00,3145,3372.031
2011/4/13 0:00,4982,3682.436
2011/4/14 0:00,3145,3353.56
2011/4/14 0:00,4982,3664.896
2011/4/15 0:00,3145,3358.944
2011/4/15 0:00,4982,3671.397
2011/4/18 0:00,3145,3359.438
2011/4/18 0:00,4982,3674.901
2011/4/19 0:00,3145,3295.812
2011/4/19 0:00,4982,3611.964
2011/4/20 0:00,3145,3295.758
